STATION,NAME,DATE,TMAX,TMIN
USC00190998,"BUFFUMVILLE LAKE, MA US",2/23/1967,35,15
USC00190998,"BUFFUMVILLE LAKE, MA US",2/24/1967,33,9
USC00190998,"BUFFUMVILLE LAKE, MA US",2/25/1967,25,7
USC00190998,"BUFFUMVILLE LAKE, MA US",2/26/1967,15,5
USC00190998,"BUFFUMVILLE LAKE, MA US",2/27/1967,26,-7
USC00190998,"BUFFUMVILLE LAKE, MA US",2/28/1967,31,1
USC00190998,"BUFFUMVILLE LAKE, MA US",3/1/1967,40,11
USC00190998,"BUFFUMVILLE LAKE, MA US",3/2/1967,22,-3
USC00190998,"BUFFUMVILLE LAKE, MA US",3/3/1967,31,10
USC00190998,"BUFFUMVILLE LAKE, MA US",3/4/1967,48,28
USC00190998,"BUFFUMVILLE LAKE, MA US",3/5/1967,37,24
USC00190998,"BUFFUMVILLE LAKE, MA US",3/6/1967,33,27
USC00190998,"BUFFUMVILLE LAKE, MA US",3/7/1967,35,28
USC00190998,"BUFFUMVILLE LAKE, MA US",3/8/1967,32,3
USC00190998,"BUFFUMVILLE LAKE, MA US",3/9/1967,34,12
USC00190998,"BUFFUMVILLE LAKE, MA US",3/10/1967,43,20
USC00190998,"BUFFUMVILLE LAKE, MA US",3/11/1967,59,26
USC00190998,"BUFFUMVILLE LAKE, MA US",3/12/1967,65,28
USC00190998,"BUFFUMVILLE LAKE, MA US",3/13/1967,45,17
USC00190998,"BUFFUMVILLE LAKE, MA US",3/14/1967,41,27
USC00190998,"BUFFUMVILLE LAKE, MA US",3/15/1967,48,32
USC00190998,"BUFFUMVILLE LAKE, MA US",3/16/1967,32,23
USC00190998,"BUFFUMVILLE LAKE, MA US",3/17/1967,31,7
USC00190998,"BUFFUMVILLE LAKE, MA US",3/18/1967,22,-4
USC00190998,"BUFFUMVILLE LAKE, MA US",3/19/1967,15,-16
USC00190998,"BUFFUMVILLE LAKE, MA US",3/20/1967,27,-2
USC00190998,"BUFFUMVILLE LAKE, MA US",3/21/1967,39,9
USC00190998,"BUFFUMVILLE LAKE, MA US",3/22/1967,37,25
USC00190998,"BUFFUMVILLE LAKE, MA US",3/23/1967,31,22
USC00190998,"BUFFUMVILLE LAKE, MA US",3/24/1967,36,20
USC00190998,"BUFFUMVILLE LAKE, MA US",3/25/1967,42,29
USC00190998,"BUFFUMVILLE LAKE, MA US",3/26/1967,49,24
USC00190998,"BUFFUMVILLE LAKE, MA US",3/27/1967,50,24
USC00190998,"BUFFUMVILLE LAKE, MA US",3/28/1967,37,32
USC00190998,"BUFFUMVILLE LAKE, MA US",3/29/1967,50,34
USC00190998,"BUFFUMVILLE LAKE, MA US",3/30/1967,43,26
USC00190998,"BUFFUMVILLE LAKE, MA US",3/31/1967,52,28
USC00190998,"BUFFUMVILLE LAKE, MA US",4/1/1967,53,27
USC00190998,"BUFFUMVILLE LAKE, MA US",4/2/1967,73,40
USC00190998,"BUFFUMVILLE LAKE, MA US",4/3/1967,72,40
USC00190998,"BUFFUMVILLE LAKE, MA US",4/4/1967,69,25
USC00190998,"BUFFUMVILLE LAKE, MA US",4/5/1967,45,29
USC00190998,"BUFFUMVILLE LAKE, MA US",4/6/1967,61,34
USC00190998,"BUFFUMVILLE LAKE, MA US",4/7/1967,44,31
USC00190998,"BUFFUMVILLE LAKE, MA US",4/8/1967,39,23
USC00190998,"BUFFUMVILLE LAKE, MA US",4/9/1967,48,22
USC00190998,"BUFFUMVILLE LAKE, MA US",4/10/1967,58,33
USC00190998,"BUFFUMVILLE LAKE, MA US",4/11/1967,61,26
USC00190998,"BUFFUMVILLE LAKE, MA US",4/12/1967,40,24
USC00190998,"BUFFUMVILLE LAKE, MA US",4/13/1967,45,19
USC00190998,"BUFFUMVILLE LAKE, MA US",4/14/1967,58,32
USC00190998,"BUFFUMVILLE LAKE, MA US",4/15/1967,70,40
USC00190998,"BUFFUMVILLE LAKE, MA US",4/16/1967,40,35
USC00190998,"BUFFUMVILLE LAKE, MA US",4/17/1967,38,34
USC00190998,"BUFFUMVILLE LAKE, MA US",4/18/1967,42,33
USC00190998,"BUFFUMVILLE LAKE, MA US",4/19/1967,38,32
USC00190998,"BUFFUMVILLE LAKE, MA US",4/20/1967,45,35
USC00190998,"BUFFUMVILLE LAKE, MA US",4/21/1967,55,31
USC00190998,"BUFFUMVILLE LAKE, MA US",4/22/1967,63,41
USC00190998,"BUFFUMVILLE LAKE, MA US",4/23/1967,65,42
USC00190998,"BUFFUMVILLE LAKE, MA US",4/24/1967,52,31
USC00190998,"BUFFUMVILLE LAKE, MA US",4/25/1967,40,33
USC00190998,"BUFFUMVILLE LAKE, MA US",4/26/1967,50,24
USC00190998,"BUFFUMVILLE LAKE, MA US",4/27/1967,56,36
USC00190998,"BUFFUMVILLE LAKE, MA US",4/28/1967,50,39
USC00190998,"BUFFUMVILLE LAKE, MA US",4/29/1967,56,38
USC00190998,"BUFFUMVILLE LAKE, MA US",4/30/1967,63,29
USC00190998,"BUFFUMVILLE LAKE, MA US",5/1/1967,68,31
USC00190998,"BUFFUMVILLE LAKE, MA US",5/2/1967,74,35
USC00190998,"BUFFUMVILLE LAKE, MA US",5/3/1967,59,45
USC00190998,"BUFFUMVILLE LAKE, MA US",5/4/1967,56,29
USC00190998,"BUFFUMVILLE LAKE, MA US",5/5/1967,61,32
USC00190998,"BUFFUMVILLE LAKE, MA US",5/6/1967,63,40
USC00190998,"BUFFUMVILLE LAKE, MA US",5/7/1967,46,30
USC00190998,"BUFFUMVILLE LAKE, MA US",5/8/1967,45,36
USC00190998,"BUFFUMVILLE LAKE, MA US",5/9/1967,55,37
USC00190998,"BUFFUMVILLE LAKE, MA US",5/10/1967,59,40
USC00190998,"BUFFUMVILLE LAKE, MA US",5/11/1967,52,32
USC00190998,"BUFFUMVILLE LAKE, MA US",5/12/1967,55,41
USC00190998,"BUFFUMVILLE LAKE, MA US",5/13/1967,57,31
USC00190998,"BUFFUMVILLE LAKE, MA US",5/14/1967,63,32
USC00190998,"BUFFUMVILLE LAKE, MA US",5/15/1967,66,46
USC00190998,"BUFFUMVILLE LAKE, MA US",5/16/1967,50,43
USC00190998,"BUFFUMVILLE LAKE, MA US",5/17/1967,55,30
USC00190998,"BUFFUMVILLE LAKE, MA US",5/18/1967,65,35
USC00190998,"BUFFUMVILLE LAKE, MA US",5/19/1967,71,47
USC00190998,"BUFFUMVILLE LAKE, MA US",5/20/1967,77,50
USC00190998,"BUFFUMVILLE LAKE, MA US",5/21/1967,72,40
USC00190998,"BUFFUMVILLE LAKE, MA US",5/22/1967,58,39
USC00190998,"BUFFUMVILLE LAKE, MA US",5/23/1967,66,38
USC00190998,"BUFFUMVILLE LAKE, MA US",5/24/1967,63,34
USC00190998,"BUFFUMVILLE LAKE, MA US",5/25/1967,62,36
USC00190998,"BUFFUMVILLE LAKE, MA US",5/26/1967,42,37
USC00190998,"BUFFUMVILLE LAKE, MA US",5/27/1967,44,39
USC00190998,"BUFFUMVILLE LAKE, MA US",5/28/1967,65,37
USC00190998,"BUFFUMVILLE LAKE, MA US",5/29/1967,72,37
USC00190998,"BUFFUMVILLE LAKE, MA US",5/30/1967,64,36
USC00190998,"BUFFUMVILLE LAKE, MA US",5/31/1967,68,40
USC00190998,"BUFFUMVILLE LAKE, MA US",6/1/1967,66,34
USC00190998,"BUFFUMVILLE LAKE, MA US",6/2/1967,77,46
USC00190998,"BUFFUMVILLE LAKE, MA US",6/3/1967,86,48
USC00190998,"BUFFUMVILLE LAKE, MA US",6/4/1967,85,47
USC00190998,"BUFFUMVILLE LAKE, MA US",6/5/1967,84,45
USC00190998,"BUFFUMVILLE LAKE, MA US",6/6/1967,84,52
USC00190998,"BUFFUMVILLE LAKE, MA US",6/7/1967,81,52
USC00190998,"BUFFUMVILLE LAKE, MA US",6/8/1967,81,58
USC00190998,"BUFFUMVILLE LAKE, MA US",6/9/1967,66,56
USC00190998,"BUFFUMVILLE LAKE, MA US",6/10/1967,85,58
USC00190998,"BUFFUMVILLE LAKE, MA US",6/11/1967,91,66
USC00190998,"BUFFUMVILLE LAKE, MA US",6/12/1967,89,61
USC00190998,"BUFFUMVILLE LAKE, MA US",6/13/1967,89,52
USC00190998,"BUFFUMVILLE LAKE, MA US",6/14/1967,61,46
USC00190998,"BUFFUMVILLE LAKE, MA US",6/15/1967,72,51
USC00190998,"BUFFUMVILLE LAKE, MA US",6/16/1967,83,60
USC00190998,"BUFFUMVILLE LAKE, MA US",6/17/1967,92,65
USC00190998,"BUFFUMVILLE LAKE, MA US",6/18/1967,87,63
USC00190998,"BUFFUMVILLE LAKE, MA US",6/19/1967,75,57
USC00190998,"BUFFUMVILLE LAKE, MA US",6/20/1967,60,53
USC00190998,"BUFFUMVILLE LAKE, MA US",6/21/1967,56,50
USC00190998,"BUFFUMVILLE LAKE, MA US",6/22/1967,62,52
USC00190998,"BUFFUMVILLE LAKE, MA US",6/23/1967,78,60
USC00190998,"BUFFUMVILLE LAKE, MA US",6/24/1967,72,60
USC00190998,"BUFFUMVILLE LAKE, MA US",6/25/1967,84,60
USC00190998,"BUFFUMVILLE LAKE, MA US",6/26/1967,85,54
USC00190998,"BUFFUMVILLE LAKE, MA US",6/27/1967,77,49
USC00190998,"BUFFUMVILLE LAKE, MA US",6/28/1967,81,51
USC00190998,"BUFFUMVILLE LAKE, MA US",6/29/1967,80,50
USC00190998,"BUFFUMVILLE LAKE, MA US",6/30/1967,76,54
USC00190998,"BUFFUMVILLE LAKE, MA US",7/1/1967,63,54
USC00190998,"BUFFUMVILLE LAKE, MA US",7/2/1967,74,61
USC00190998,"BUFFUMVILLE LAKE, MA US",7/3/1967,81,64
USC00190998,"BUFFUMVILLE LAKE, MA US",7/4/1967,79,58
USC00190998,"BUFFUMVILLE LAKE, MA US",7/5/1967,80,59
USC00190998,"BUFFUMVILLE LAKE, MA US",7/6/1967,73,52
USC00190998,"BUFFUMVILLE LAKE, MA US",7/7/1967,73,48
USC00190998,"BUFFUMVILLE LAKE, MA US",7/8/1967,78,53
USC00190998,"BUFFUMVILLE LAKE, MA US",7/9/1967,81,63
USC00190998,"BUFFUMVILLE LAKE, MA US",7/10/1967,81,67
USC00190998,"BUFFUMVILLE LAKE, MA US",7/11/1967,88,64
USC00190998,"BUFFUMVILLE LAKE, MA US",7/12/1967,78,64
USC00190998,"BUFFUMVILLE LAKE, MA US",7/13/1967,84,61
USC00190998,"BUFFUMVILLE LAKE, MA US",7/14/1967,80,65
USC00190998,"BUFFUMVILLE LAKE, MA US",7/15/1967,83,64
USC00190998,"BUFFUMVILLE LAKE, MA US",7/16/1967,75,67
USC00190998,"BUFFUMVILLE LAKE, MA US",7/17/1967,75,63
USC00190998,"BUFFUMVILLE LAKE, MA US",7/18/1967,82,62
USC00190998,"BUFFUMVILLE LAKE, MA US",7/19/1967,80,63
USC00190998,"BUFFUMVILLE LAKE, MA US",7/20/1967,77,61
USC00190998,"BUFFUMVILLE LAKE, MA US",7/21/1967,76,62
USC00190998,"BUFFUMVILLE LAKE, MA US",7/22/1967,81,65
USC00190998,"BUFFUMVILLE LAKE, MA US",7/23/1967,81,65
USC00190998,"BUFFUMVILLE LAKE, MA US",7/24/1967,81,67
USC00190998,"BUFFUMVILLE LAKE, MA US",7/25/1967,86,68
USC00190998,"BUFFUMVILLE LAKE, MA US",7/26/1967,85,60
USC00190998,"BUFFUMVILLE LAKE, MA US",7/27/1967,80,57
USC00190998,"BUFFUMVILLE LAKE, MA US",7/28/1967,84,63
USC00190998,"BUFFUMVILLE LAKE, MA US",7/29/1967,80,59
USC00190998,"BUFFUMVILLE LAKE, MA US",7/30/1967,84,60
USC00190998,"BUFFUMVILLE LAKE, MA US",7/31/1967,82,62
USC00190998,"BUFFUMVILLE LAKE, MA US",8/1/1967,84,62
USC00190998,"BUFFUMVILLE LAKE, MA US",8/2/1967,82,56
USC00190998,"BUFFUMVILLE LAKE, MA US",8/3/1967,80,61
USC00190998,"BUFFUMVILLE LAKE, MA US",8/4/1967,76,66
USC00190998,"BUFFUMVILLE LAKE, MA US",8/5/1967,79,69
USC00190998,"BUFFUMVILLE LAKE, MA US",8/6/1967,83,61
USC00190998,"BUFFUMVILLE LAKE, MA US",8/7/1967,72,54
USC00190998,"BUFFUMVILLE LAKE, MA US",8/8/1967,80,60
USC00190998,"BUFFUMVILLE LAKE, MA US",8/9/1967,78,59
USC00190998,"BUFFUMVILLE LAKE, MA US",8/10/1967,80,60
USC00190998,"BUFFUMVILLE LAKE, MA US",8/11/1967,80,53
USC00190998,"BUFFUMVILLE LAKE, MA US",8/12/1967,73,54
USC00190998,"BUFFUMVILLE LAKE, MA US",8/13/1967,72,56
USC00190998,"BUFFUMVILLE LAKE, MA US",8/14/1967,69,58
USC00190998,"BUFFUMVILLE LAKE, MA US",8/15/1967,78,54
USC00190998,"BUFFUMVILLE LAKE, MA US",8/16/1967,81,55
USC00190998,"BUFFUMVILLE LAKE, MA US",8/17/1967,83,58
USC00190998,"BUFFUMVILLE LAKE, MA US",8/18/1967,83,57
USC00190998,"BUFFUMVILLE LAKE, MA US",8/19/1967,85,60
USC00190998,"BUFFUMVILLE LAKE, MA US",8/20/1967,82,68
USC00190998,"BUFFUMVILLE LAKE, MA US",8/21/1967,83,55
USC00190998,"BUFFUMVILLE LAKE, MA US",8/22/1967,78,59
USC00190998,"BUFFUMVILLE LAKE, MA US",8/23/1967,79,53
USC00190998,"BUFFUMVILLE LAKE, MA US",8/24/1967,69,44
USC00190998,"BUFFUMVILLE LAKE, MA US",8/25/1967,73,50
USC00190998,"BUFFUMVILLE LAKE, MA US",8/26/1967,65,56
USC00190998,"BUFFUMVILLE LAKE, MA US",8/27/1967,71,60
USC00190998,"BUFFUMVILLE LAKE, MA US",8/28/1967,82,69
USC00190998,"BUFFUMVILLE LAKE, MA US",8/29/1967,82,52
USC00190998,"BUFFUMVILLE LAKE, MA US",8/30/1967,78,54
USC00190998,"BUFFUMVILLE LAKE, MA US",8/31/1967,82,57
USC00190998,"BUFFUMVILLE LAKE, MA US",9/1/1967,79,47
USC00190998,"BUFFUMVILLE LAKE, MA US",9/2/1967,65,42
USC00190998,"BUFFUMVILLE LAKE, MA US",9/3/1967,61,38
USC00190998,"BUFFUMVILLE LAKE, MA US",9/4/1967,69,49
USC00190998,"BUFFUMVILLE LAKE, MA US",9/5/1967,77,53
USC00190998,"BUFFUMVILLE LAKE, MA US",9/6/1967,78,55
USC00190998,"BUFFUMVILLE LAKE, MA US",9/7/1967,78,41
USC00190998,"BUFFUMVILLE LAKE, MA US",9/8/1967,73,46
USC00190998,"BUFFUMVILLE LAKE, MA US",9/9/1967,81,51
USC00190998,"BUFFUMVILLE LAKE, MA US",9/10/1967,77,60
USC00190998,"BUFFUMVILLE LAKE, MA US",9/11/1967,63,40
USC00190998,"BUFFUMVILLE LAKE, MA US",9/12/1967,65,36
USC00190998,"BUFFUMVILLE LAKE, MA US",9/13/1967,70,41
USC00190998,"BUFFUMVILLE LAKE, MA US",9/14/1967,75,43
USC00190998,"BUFFUMVILLE LAKE, MA US",9/15/1967,75,47
USC00190998,"BUFFUMVILLE LAKE, MA US",9/16/1967,70,55
USC00190998,"BUFFUMVILLE LAKE, MA US",9/17/1967,77,50
USC00190998,"BUFFUMVILLE LAKE, MA US",9/18/1967,81,55
USC00190998,"BUFFUMVILLE LAKE, MA US",9/19/1967,79,54
USC00190998,"BUFFUMVILLE LAKE, MA US",9/20/1967,81,50
USC00190998,"BUFFUMVILLE LAKE, MA US",9/21/1967,76,52
USC00190998,"BUFFUMVILLE LAKE, MA US",9/22/1967,72,56
USC00190998,"BUFFUMVILLE LAKE, MA US",9/23/1967,71,43
USC00190998,"BUFFUMVILLE LAKE, MA US",9/24/1967,63,39
USC00190998,"BUFFUMVILLE LAKE, MA US",9/25/1967,62,42
USC00190998,"BUFFUMVILLE LAKE, MA US",9/26/1967,56,35
USC00190998,"BUFFUMVILLE LAKE, MA US",9/27/1967,69,38
USC00190998,"BUFFUMVILLE LAKE, MA US",9/28/1967,73,57
USC00190998,"BUFFUMVILLE LAKE, MA US",9/29/1967,72,59
USC00190998,"BUFFUMVILLE LAKE, MA US",9/30/1967,70,67
USC00190998,"BUFFUMVILLE LAKE, MA US",10/1/1967,72,42
USC00190998,"BUFFUMVILLE LAKE, MA US",10/2/1967,61,41
USC00190998,"BUFFUMVILLE LAKE, MA US",10/3/1967,67,42
USC00190998,"BUFFUMVILLE LAKE, MA US",10/4/1967,80,45
USC00190998,"BUFFUMVILLE LAKE, MA US",10/5/1967,78,53
USC00190998,"BUFFUMVILLE LAKE, MA US",10/6/1967,79,45
USC00190998,"BUFFUMVILLE LAKE, MA US",10/7/1967,65,35
USC00190998,"BUFFUMVILLE LAKE, MA US",10/8/1967,54,32
USC00190998,"BUFFUMVILLE LAKE, MA US",10/9/1967,58,42
USC00190998,"BUFFUMVILLE LAKE, MA US",10/10/1967,73,53
USC00190998,"BUFFUMVILLE LAKE, MA US",10/11/1967,72,49
USC00190998,"BUFFUMVILLE LAKE, MA US",10/12/1967,61,35
USC00190998,"BUFFUMVILLE LAKE, MA US",10/13/1967,55,39
USC00190998,"BUFFUMVILLE LAKE, MA US",10/14/1967,54,34
USC00190998,"BUFFUMVILLE LAKE, MA US",10/15/1967,54,42
USC00190998,"BUFFUMVILLE LAKE, MA US",10/16/1967,68,43
USC00190998,"BUFFUMVILLE LAKE, MA US",10/17/1967,66,52
USC00190998,"BUFFUMVILLE LAKE, MA US",10/18/1967,73,52
USC00190998,"BUFFUMVILLE LAKE, MA US",10/19/1967,68,47
USC00190998,"BUFFUMVILLE LAKE, MA US",10/20/1967,57,39
USC00190998,"BUFFUMVILLE LAKE, MA US",10/21/1967,52,30
USC00190998,"BUFFUMVILLE LAKE, MA US",10/22/1967,60,31
USC00190998,"BUFFUMVILLE LAKE, MA US",10/23/1967,56,28
USC00190998,"BUFFUMVILLE LAKE, MA US",10/24/1967,60,30
USC00190998,"BUFFUMVILLE LAKE, MA US",10/25/1967,61,35
USC00190998,"BUFFUMVILLE LAKE, MA US",10/26/1967,61,41
USC00190998,"BUFFUMVILLE LAKE, MA US",10/27/1967,52,28
USC00190998,"BUFFUMVILLE LAKE, MA US",10/28/1967,56,30
USC00190998,"BUFFUMVILLE LAKE, MA US",10/29/1967,55,30
USC00190998,"BUFFUMVILLE LAKE, MA US",10/30/1967,48,25
USC00190998,"BUFFUMVILLE LAKE, MA US",10/31/1967,53,29
USC00190998,"BUFFUMVILLE LAKE, MA US",11/1/1967,53,39
USC00190998,"BUFFUMVILLE LAKE, MA US",11/2/1967,59,40
USC00190998,"BUFFUMVILLE LAKE, MA US",11/3/1967,56,48
USC00190998,"BUFFUMVILLE LAKE, MA US",11/4/1967,68,43
USC00190998,"BUFFUMVILLE LAKE, MA US",11/5/1967,61,31
USC00190998,"BUFFUMVILLE LAKE, MA US",11/6/1967,46,20
USC00190998,"BUFFUMVILLE LAKE, MA US",11/7/1967,44,20
USC00190998,"BUFFUMVILLE LAKE, MA US",11/8/1967,43,26
USC00190998,"BUFFUMVILLE LAKE, MA US",11/9/1967,40,18
USC00190998,"BUFFUMVILLE LAKE, MA US",11/10/1967,37,24
USC00190998,"BUFFUMVILLE LAKE, MA US",11/11/1967,49,22
USC00190998,"BUFFUMVILLE LAKE, MA US",11/12/1967,52,27
USC00190998,"BUFFUMVILLE LAKE, MA US",11/13/1967,57,35
USC00190998,"BUFFUMVILLE LAKE, MA US",11/14/1967,46,29
USC00190998,"BUFFUMVILLE LAKE, MA US",11/15/1967,37,29
USC00190998,"BUFFUMVILLE LAKE, MA US",11/16/1967,34,18
USC00190998,"BUFFUMVILLE LAKE, MA US",11/17/1967,30,10
USC00190998,"BUFFUMVILLE LAKE, MA US",11/18/1967,42,22
USC00190998,"BUFFUMVILLE LAKE, MA US",11/19/1967,47,34
USC00190998,"BUFFUMVILLE LAKE, MA US",11/20/1967,42,27
USC00190998,"BUFFUMVILLE LAKE, MA US",11/21/1967,34,15
USC00190998,"BUFFUMVILLE LAKE, MA US",11/22/1967,35,19
USC00190998,"BUFFUMVILLE LAKE, MA US",11/23/1967,35,27
USC00190998,"BUFFUMVILLE LAKE, MA US",11/24/1967,39,33
USC00190998,"BUFFUMVILLE LAKE, MA US",11/25/1967,44,33
USC00190998,"BUFFUMVILLE LAKE, MA US",11/26/1967,38,24
USC00190998,"BUFFUMVILLE LAKE, MA US",11/27/1967,55,25
USC00190998,"BUFFUMVILLE LAKE, MA US",11/28/1967,47,25
USC00190998,"BUFFUMVILLE LAKE, MA US",11/29/1967,34,19
USC00190998,"BUFFUMVILLE LAKE, MA US",11/30/1967,33,12
USC00190998,"BUFFUMVILLE LAKE, MA US",12/1/1967,29,12
USC00190998,"BUFFUMVILLE LAKE, MA US",12/2/1967,32,5
USC00190998,"BUFFUMVILLE LAKE, MA US",12/3/1967,45,11
USC00190998,"BUFFUMVILLE LAKE, MA US",12/4/1967,52,29
USC00190998,"BUFFUMVILLE LAKE, MA US",12/5/1967,51,24
USC00190998,"BUFFUMVILLE LAKE, MA US",12/6/1967,45,18
USC00190998,"BUFFUMVILLE LAKE, MA US",12/7/1967,39,20
USC00190998,"BUFFUMVILLE LAKE, MA US",12/8/1967,38,29
USC00190998,"BUFFUMVILLE LAKE, MA US",12/9/1967,46,29
USC00190998,"BUFFUMVILLE LAKE, MA US",12/10/1967,43,17
USC00190998,"BUFFUMVILLE LAKE, MA US",12/11/1967,32,19
USC00190998,"BUFFUMVILLE LAKE, MA US",12/12/1967,34,29
USC00190998,"BUFFUMVILLE LAKE, MA US",12/13/1967,46,32
USC00190998,"BUFFUMVILLE LAKE, MA US",12/14/1967,53,36
USC00190998,"BUFFUMVILLE LAKE, MA US",12/15/1967,44,28
USC00190998,"BUFFUMVILLE LAKE, MA US",12/16/1967,34,18
USC00190998,"BUFFUMVILLE LAKE, MA US",12/17/1967,32,20
USC00190998,"BUFFUMVILLE LAKE, MA US",12/18/1967,40,24
USC00190998,"BUFFUMVILLE LAKE, MA US",12/19/1967,45,30
USC00190998,"BUFFUMVILLE LAKE, MA US",12/20/1967,52,24
USC00190998,"BUFFUMVILLE LAKE, MA US",12/21/1967,46,21
USC00190998,"BUFFUMVILLE LAKE, MA US",12/22/1967,55,24
USC00190998,"BUFFUMVILLE LAKE, MA US",12/23/1967,57,28
USC00190998,"BUFFUMVILLE LAKE, MA US",12/24/1967,31,8
USC00190998,"BUFFUMVILLE LAKE, MA US",12/25/1967,27,4
USC00190998,"BUFFUMVILLE LAKE, MA US",12/26/1967,39,6
USC00190998,"BUFFUMVILLE LAKE, MA US",12/27/1967,37,4
USC00190998,"BUFFUMVILLE LAKE, MA US",12/28/1967,27,6
USC00190998,"BUFFUMVILLE LAKE, MA US",12/29/1967,32,25
USC00190998,"BUFFUMVILLE LAKE, MA US",12/30/1967,34,2
USC00190998,"BUFFUMVILLE LAKE, MA US",12/31/1967,32,-1
USC00190998,"BUFFUMVILLE LAKE, MA US",1/1/1968,29,3
USC00190998,"BUFFUMVILLE LAKE, MA US",1/2/1968,19,-13
USC00190998,"BUFFUMVILLE LAKE, MA US",1/3/1968,20,-10
USC00190998,"BUFFUMVILLE LAKE, MA US",1/4/1968,32,12
USC00190998,"BUFFUMVILLE LAKE, MA US",1/5/1968,30,14
USC00190998,"BUFFUMVILLE LAKE, MA US",1/6/1968,21,-7
USC00190998,"BUFFUMVILLE LAKE, MA US",1/7/1968,29,10
USC00190998,"BUFFUMVILLE LAKE, MA US",1/8/1968,24,-3
USC00190998,"BUFFUMVILLE LAKE, MA US",1/9/1968,2,-11
USC00190998,"BUFFUMVILLE LAKE, MA US",1/10/1968,8,-8
USC00190998,"BUFFUMVILLE LAKE, MA US",1/11/1968,18,-13
USC00190998,"BUFFUMVILLE LAKE, MA US",1/12/1968,14,-7
USC00190998,"BUFFUMVILLE LAKE, MA US",1/13/1968,27,-11
USC00190998,"BUFFUMVILLE LAKE, MA US",1/14/1968,34,-6
USC00190998,"BUFFUMVILLE LAKE, MA US",1/15/1968,37,18
USC00190998,"BUFFUMVILLE LAKE, MA US",1/16/1968,35,7
USC00190998,"BUFFUMVILLE LAKE, MA US",1/17/1968,15,0
USC00190998,"BUFFUMVILLE LAKE, MA US",1/18/1968,23,2
USC00190998,"BUFFUMVILLE LAKE, MA US",1/19/1968,39,4
USC00190998,"BUFFUMVILLE LAKE, MA US",1/20/1968,49,17
USC00190998,"BUFFUMVILLE LAKE, MA US",1/21/1968,44,27
USC00190998,"BUFFUMVILLE LAKE, MA US",1/22/1968,44,13
USC00190998,"BUFFUMVILLE LAKE, MA US",1/23/1968,39,18
USC00190998,"BUFFUMVILLE LAKE, MA US",1/24/1968,44,22
USC00190998,"BUFFUMVILLE LAKE, MA US",1/25/1968,27,17
USC00190998,"BUFFUMVILLE LAKE, MA US",1/26/1968,22,13
USC00190998,"BUFFUMVILLE LAKE, MA US",1/27/1968,37,5
USC00190998,"BUFFUMVILLE LAKE, MA US",1/28/1968,45,18
USC00190998,"BUFFUMVILLE LAKE, MA US",1/29/1968,36,29
USC00190998,"BUFFUMVILLE LAKE, MA US",1/30/1968,34,29
USC00190998,"BUFFUMVILLE LAKE, MA US",1/31/1968,38,31
USC00190998,"BUFFUMVILLE LAKE, MA US",2/1/1968,40,26
USC00190998,"BUFFUMVILLE LAKE, MA US",2/2/1968,36,29
USC00190998,"BUFFUMVILLE LAKE, MA US",2/3/1968,47,35
USC00190998,"BUFFUMVILLE LAKE, MA US",2/4/1968,41,19
USC00190998,"BUFFUMVILLE LAKE, MA US",2/5/1968,32,8
USC00190998,"BUFFUMVILLE LAKE, MA US",2/6/1968,33,13
USC00190998,"BUFFUMVILLE LAKE, MA US",2/7/1968,35,19
USC00190998,"BUFFUMVILLE LAKE, MA US",2/8/1968,36,18
USC00190998,"BUFFUMVILLE LAKE, MA US",2/9/1968,28,13
USC00190998,"BUFFUMVILLE LAKE, MA US",2/10/1968,32,15
USC00190998,"BUFFUMVILLE LAKE, MA US",2/11/1968,22,2
USC00190998,"BUFFUMVILLE LAKE, MA US",2/12/1968,16,-6
USC00190998,"BUFFUMVILLE LAKE, MA US",2/13/1968,23,-4
USC00190998,"BUFFUMVILLE LAKE, MA US",2/14/1968,15,-6
USC00190998,"BUFFUMVILLE LAKE, MA US",2/15/1968,28,2
USC00190998,"BUFFUMVILLE LAKE, MA US",2/16/1968,34,9
USC00190998,"BUFFUMVILLE LAKE, MA US",2/17/1968,25,5
USC00190998,"BUFFUMVILLE LAKE, MA US",2/18/1968,42,1
USC00190998,"BUFFUMVILLE LAKE, MA US",2/19/1968,22,8
USC00190998,"BUFFUMVILLE LAKE, MA US",2/20/1968,26,7
USC00190998,"BUFFUMVILLE LAKE, MA US",2/21/1968,28,-1
USC00190998,"BUFFUMVILLE LAKE, MA US",2/22/1968,7,1
USC00190998,"BUFFUMVILLE LAKE, MA US",2/23/1968,24,6
USC00190998,"BUFFUMVILLE LAKE, MA US",2/24/1968,27,-2
USC00190998,"BUFFUMVILLE LAKE, MA US",2/25/1968,34,8
USC00190998,"BUFFUMVILLE LAKE, MA US",2/26/1968,39,11
USC00190998,"BUFFUMVILLE LAKE, MA US",2/27/1968,38,5
USC00190998,"BUFFUMVILLE LAKE, MA US",2/28/1968,38,13
USC00190998,"BUFFUMVILLE LAKE, MA US",2/29/1968,44,18
USC00190998,"BUFFUMVILLE LAKE, MA US",3/1/1968,40,31
USC00190998,"BUFFUMVILLE LAKE, MA US",3/2/1968,34,24
USC00190998,"BUFFUMVILLE LAKE, MA US",3/3/1968,38,12
USC00190998,"BUFFUMVILLE LAKE, MA US",3/4/1968,17,5
USC00190998,"BUFFUMVILLE LAKE, MA US",3/5/1968,38,17
